word length 3
top 50 Observation
word,O/E,obs,E
STOGETHE,8233.99897978628,8,0.00097158136886332791
EACHOTHE,7500.7693724008523,8,0.0010665572560377701
ANDTHERE,6034.3778077737461,8,0.0013257373427454366
EFORETHE,5637.5101283798549,8,0.0014190661866356757
THEOTHER,3330.8447775021332,8,0.002401793098866456
RTHEOTHE,3330.8447775021332,8,0.002401793098866456
TERINTHE,2974.2412866170766,8,0.0026897615993688451
EANOTHER,2963.845843542259,8,0.0026991957147267653
THEREARE,2100.5705418495804,8,0.0038084890940895955
PROJECTG,7511663.935455502,7,9.3188407523925321e-07
bottom 50 Observation
word,O/E,obs,E
EESEITSE,106.38624927778524,1,0.0093997110226989866
EESESETI,106.38624927778524,1,0.0093997110226989866
EESESTIE,106.38624927778524,1,0.0093997110226989866
EISESTEE,106.38624927778524,1,0.0093997110226989866
EESEONEO,106.19839505417031,1,0.009416338161136184
EESEINTE,105.47216075557439,1,0.0094811748696174147
ISEEENTE,105.47216075557439,1,0.0094811748696174147
ENINETEE,104.56593441824022,1,0.0095633439854343472
ERETOSEE,104.14575198821852,1,0.0096019278838480604
ETSEETHE,103.97678415288527,1,0.0096175315302079456
HETTESEE,103.97678415288527,1,0.0096175315302079456
ESTEETHE,103.97678415288527,1,0.0096175315302079456
HESETTEE,103.97678415288527,1,0.0096175315302079456
ESETHETE,103.97678415288527,1,0.0096175315302079456
EESETHET,103.97678415288527,1,0.0096175315302079456
EETTHESE,103.97678415288527,1,0.0096175315302079456
ETHESTEE,103.97678415288527,1,0.0096175315302079456
EENETTHE,103.08341666979534,1,0.009700881405621975
EESEARET,103.0722741455937,1,0.0097019301096186172
ERESEATE,103.0722741455937,1,0.0097019301096186172
EESEATER,103.0722741455937,1,0.0097019301096186172
ENERATEE,102.18668289969143,1,0.009786010971523762
HEESESEE,100.02599148745793,1,0.0099974015266360849
EETOSETT,98.0258713817732,1,0.01020138853043584
ETTOSEET,98.0258713817732,1,0.01020138853043584
ETTEASET,97.01552606312903,1,0.010307628485664133
ERTTETTE,95.305415665244311,1,0.010492583165603642
EESESETO,94.301383632073666,1,0.010604298277336
ENETSEEO,93.491216858452475,1,0.010696191937623611
EESETOEN,93.491216858452475,1,0.010696191937623611
ESEEONET,93.491216858452475,1,0.010696191937623611
EESESTEA,93.329461254310388,1,0.010714730231594638
ESEEATEN,92.527652211685634,1,0.010807579962281877
EETSTREE,91.684384413507658,1,0.010906982758262074
ETTERSEE,91.684384413507658,1,0.010906982758262074
EESEEATI,89.867849319701747,1,0.011127450000973482
TTETTETT,89.705452798514344,1,0.011147594363589919
ESTESTEE,83.018916593125141,1,0.012045447483987171
ENTESTEE,82.305770234078267,1,0.012149816436393124
EETITSEE,79.940082991967671,1,0.012509369049572783
EESESSEE,79.865127887584691,1,0.012521109355857596
EESETOEA,79.660922997745985,1,0.01255320629448764
ESEENSEE,79.179101281567057,1,0.01262959523175089
ETTEETHE,78.13007100521348,1,0.012799169220430784
TETEATET,72.900709676531577,1,0.013717287587968752
TETTETTE,64.849142655249878,1,0.015420404326949799
ESETTEET,62.386329302967354,1,0.016029152719399309
EENETSEE,59.50182505388058,1,0.016806207189350442
ETEATETE,52.705339216288387,1,0.018973409807614972
EESEEATE,50.704341644353541,1,0.019722176988592466

word length 9
top 50 Observation
word,O/E,obs,E
HEMSELVES,1111094.2445460246,8,7.2001092970008784e-06
THEMSELVE,834662.40102554054,8,9.5847135203053213e-06
SSTANDING,720140.02739272092,8,1.1108950614735491e-05
DIFFERENT,704559.65195509547,8,1.1354609901093049e-05
EDFROMTHE,669974.9866182399,8,1.1940744296112804e-05
IFICATION,627661.61597916391,8,1.2745721255424947e-05
TOGETHERW,448661.43843980075,8,1.7830816991581955e-05
OSSIBLETO,397454.23957455461,8,2.0128103322192281e-05
BEFORETHE,367093.62976978638,8,2.1792805298792572e-05
OFTHESAME,294825.17153291643,8,2.7134725160693485e-05
STOGETHER,135521.67569283367,8,5.9031147298771458e-05
EACHOTHER,123452.80052063872,8,6.4802094130400612e-05
RTHEOTHER,54815.251610474261,8,0.00014594478297480507
PROJECTGU,243629636.05626076,7,2.8732136669873398e-08
HESUBJECT,65747128.788137689,7,1.0646852766083015e-07
THESUBJEC,65747128.788137689,7,1.0646852766083015e-07
ROJECTGUT,53544975.54856354,7,1.3073122040463403e-07
JECTGUTEN,30581126.458109137,7,2.2889935102909931e-07
OJECTGUTE,26322530.310366455,7,2.6593188107160159e-07
CAREFULLY,10719466.386649687,7,6.530175801211513e-07
BEAUTIFUL,5587836.3009623317,7,1.2527210216939366e-06
PERFECTLY,5156183.3855152149,7,1.3575932965581572e-06
SPECIALLY,5001521.4245897848,7,1.399574130700465e-06
GUTENBERG,4755296.0448937155,7,1.4720429462045104e-06
HEQUESTIO,4492249.5859349156,7,1.5582393333435363e-06
THEQUESTI,3953957.377567146,7,1.770378213916679e-06
EQUESTION,3554907.7526196418,7,1.9691087609352564e-06
PARTICULA,2602109.1081100516,7,2.6901254748246117e-06
CTGUTENBE,2091740.8686788501,7,3.3464948286932028e-06
ECTGUTENB,2091740.8686788501,7,3.3464948286932028e-06
TSHOULDBE,2002070.3017133379,7,3.4963807185039997e-06
INWHICHTH,1755187.1030882215,7,3.988178803093767e-06
INGWITHTH,1627332.3056754235,7,4.3015184886252555e-06
EFOLLOWED,1589407.827340265,7,4.4041559879026693e-06
DHAVEBEEN,1574004.9363746303,7,4.4472541592677217e-06
EDTHROUGH,1375532.5739178467,7,5.0889380104335302e-06
THROUGHTH,1372175.41346202,7,5.1013885916662005e-06
OULDNOTBE,1352163.1205165067,7,5.1768901945248302e-06
THENUMBER,1268281.1012836176,7,5.519281169541479e-06
ABOUTTHEM,1155282.2178075998,7,6.059125547075439e-06
TGUTENBER,1044227.0734202015,7,6.7035228047407358e-06
HROUGHTHE,991596.64304862777,7,7.0593220026227144e-06
NWHICHTHE,989538.13649071055,7,7.0740072988240144e-06
NGWITHTHE,917472.77552822744,7,7.6296541834386389e-06
THECOMMON,894254.8682319395,7,7.8277460360265394e-06
ARTICULAR,842151.71660145395,7,8.312041478997223e-06
NDIFFEREN,813606.07526810793,7,8.6036722349858152e-06
ESPECIALL,793797.95961978193,7,8.8183648183637331e-06
INGOFTHES,737440.44360926433,7,9.492291968338229e-06
NINGOFTHE,731096.66366742097,7,9.5746572893462556e-06
bottom 50 Observation
word,O/E,obs,E
OEISESTEE,1352.0242839593043,1,0.00073963168551349767
EESEEATIN,1326.5718656812414,1,0.0007538227109064044
ETSEETHEO,1321.3802271455354,1,0.00075678444361182429
EETTHESEO,1321.3802271455354,1,0.00075678444361182429
EESETOTHE,1321.3802271455354,1,0.00075678444361182429
TOSEETHEE,1321.3802271455354,1,0.00075678444361182429
EESESRESE,1313.2374794616301,1,0.00076147689632644067
ERETOSEEA,1309.8762440145481,1,0.00076343090010944081
EAESTHETE,1307.749496039143,1,0.00076467244149491798
EESEHEATT,1307.749496039143,1,0.00076467244149491798
EEATENTHE,1296.504507694576,1,0.00077130468429931209
TTEETHERE,1284.6782349991499,1,0.00077840502995729643
ETTEETHER,1284.6782349991499,1,0.00077840502995729643
ERETREATE,1273.4940112447234,1,0.00078524122702594568
EESETHERE,1235.8266827662637,1,0.0008091749546640381
ESEETHERE,1235.8266827662637,1,0.0008091749546640381
ETHERESEE,1235.8266827662637,1,0.0008091749546640381
EESETHREE,1235.8266827662637,1,0.0008091749546640381
ETTEASETO,1232.8450010078202,1,0.00081113197456494923
ATETOSEET,1232.8450010078202,1,0.00081113197456494923
ETHERENEE,1225.200323264025,1,0.00081619305921820651
ETTETTEDE,1212.0753244295793,1,0.00082503123349253471
ENTENENTE,1204.3979275866081,1,0.00083029036923354393
ESEEONETO,1188.0217649484598,1,0.00084173542059928774
TISEEENTE,1179.8914645251489,1,0.0008475355827770592
THESETTEE,1163.1503727423049,1,0.00085973406657846585
ESETTEETH,1163.1503727423049,1,0.00085973406657846585
HESETTEET,1163.1503727423049,1,0.00085973406657846585
SETTEETHE,1163.1503727423049,1,0.00085973406657846585
EENTREATE,1143.1098337222918,1,0.00087480657632321712
EESINNEEE,1125.265264146853,1,0.00088867934687220096
EEESINNEE,1125.265264146853,1,0.00088867934687220096
EESETHESE,1118.9205574668558,1,0.00089371849799946279
EENTHESEE,1109.2994390597289,1,0.0009014698509607344
EESESAREE,1109.1794563085164,1,0.00090156736523783199
TERTTETTE,1066.0725922971458,1,0.00093802242663909574
ERTTETTET,1066.0725922971458,1,0.00093802242663909574
ENETTOSEE,1045.7623353068907,1,0.00095624021466267362
EESESTATE,1043.9515080282301,1,0.00095789889885666835
EESETASTE,1043.9515080282301,1,0.00095789889885666835
EETSTREET,1025.5345011991024,1,0.00097510127531619251
REENETSEE,978.05519123895738,1,0.0010224371885734218
EESEENTRE,978.05519123895738,1,0.0010224371885734218
HEESEEATE,945.05841899749328,1,0.0010581356452660229
EESETOEAT,890.92929741160879,1,0.0011224235221641843
EESETHETE,840.5652087212892,1,0.0011896756963344357
HEESESEEE,808.60276343444912,1,0.0012367011902761904
EENETSEEO,755.73569403316594,1,0.0013232139329866222
EESEEATEN,747.94025565446555,1,0.0013370051851601117
TTETTETTE,725.10836399224024,1,0.0013791042134644327

word length 10
top 50 Observation
word,O/E,obs,E
THEMSELVES,12439408.844226234,8,6.4311737801858726e-07
PROJECTGUT,2740848656.3355913,7,2.5539534931340313e-09
JECTGUTENB,1993344477.3349757,7,3.511686053059293e-09
THESUBJECT,730892975.02282441,7,9.5773255992526174e-09
ROJECTGUTE,434193846.54821253,7,1.6121831425408573e-08
OJECTGUTEN,388084765.4988448,7,1.8037296545259096e-08
HEQUESTION,66344294.881498925,7,1.0551020268589895e-07
TGUTENBERG,53220362.842941307,7,1.3152860345311268e-07
THEQUESTIO,50290801.675494723,7,1.3919046359944787e-07
PARTICULAR,42825760.866103567,7,1.6345302122910965e-07
ESPECIALLY,40455331.317844197,7,1.7303034660631766e-07
CTGUTENBER,34421961.767222665,7,2.0335854322706126e-07
ECTGUTENBE,16925349.320959613,7,4.1358082880638136e-07
INWHICHTHE,14201288.992136654,7,4.9291300274756367e-07
INGWITHTHE,13165289.865912434,7,5.3170116809386769e-07
THROUGHTHE,11102172.386342218,7,6.3050723375646101e-07
NDIFFERENT,9107701.2350996118,7,7.685803277146519e-07
GETHERWITH,8269579.8135231426,7,8.4647589815300961e-07
TOGETHERWI,5633087.1246820036,7,1.2426578614999073e-06
OGETHERWIT,5633087.1246820036,7,1.2426578614999073e-06
ESOMETHING,5065679.0797539987,7,1.3818482951233335e-06
DIRECTIONS,3573758.1295798291,7,1.9587223718531277e-06
ALTOGETHER,2352912.86098564,7,2.9750358018221235e-06
BETWEENTHE,2316618.5990516399,7,3.0216454287579353e-06
TIONFORTHE,2274799.7868199628,7,3.0771938878126903e-06
THEGENERAL,1975209.0838143923,7,3.543928618676695e-06
HATTHEYARE,1850206.4381387464,7,3.7833616053362107e-06
PRODUCEDBY,854290490.28641808,6,7.0233721061185861e-09
TWOULDHAVE,114599944.30493383,6,5.2356046387203037e-08
OULDHAVEBE,109269714.53664014,6,5.4909999769314766e-08
EFOLLOWING,70259405.356651336,6,8.5397819260535357e-08
ULDHAVEBEE,69480188.28568694,6,8.6355551820460619e-08
INGTHROUGH,60823271.632255979,6,9.8646452895145842e-08
SHOULDHAVE,57651506.03295812,6,1.0407360384601105e-07
IMPOSSIBLE,56694995.365763411,6,1.058294468725407e-07
EVERYTHING,54006870.561313286,6,1.1109697595212964e-07
FILLEDWITH,44801885.551486753,6,1.3392293485292583e-07
HENYOUHAVE,38751321.764596105,6,1.548334283008046e-07
CCORDINGTO,37853758.408028744,6,1.5850473644718477e-07
ACCORDINGT,37476353.034818135,6,1.6010095738039354e-07
SUFFICIENT,34998866.045146801,6,1.7143412567310889e-07
MIDDLEOFTH,32943717.95903999,6,1.8212880548151844e-07
LDHAVEBEEN,31693745.504039574,6,1.893117996809579e-07
ETHEQUESTI,27417054.907492213,6,2.1884188583509712e-07
CONCLUSION,26067116.711389139,6,2.3017505412781247e-07
HEFOLLOWIN,25745741.318284962,6,2.3304825158554365e-07
HEMIDDLEOF,23805435.339122683,6,2.5204327980254959e-07
MMEDIATELY,23611044.227472797,6,2.5411836690469869e-07
FSOMETHING,23463659.428781919,6,2.5571458783790746e-07
METHINGMOR,22007483.876114383,6,2.726345289527643e-07
bottom 50 Observation
word,O/E,obs,E
TERESTTOTE,18047.651893706348,1,5.5408870133888399e-05
TTHETESTTE,18018.32457537777,1,5.5499055742758152e-05
ETTERSTATE,17861.436980349965,1,5.5986536867114189e-05
EESETHEREI,17732.51833560564,1,5.6393569208501582e-05
OESNOTSEEE,17703.755187058774,1,5.6485191386457245e-05
ETESTEELRE,17408.974472448561,1,5.7441637448696348e-05
EEATENATIT,17356.691766450789,1,5.7614666058247721e-05
ENINETEENT,17281.523032125486,1,5.7865270216117537e-05
ENTERTOSEE,17212.013658522144,1,5.8098954592966656e-05
EESETASTER,17182.226500411565,1,5.8199675110559568e-05
EETHEREARE,17179.682150093311,1,5.8208294615891276e-05
EARETHREEE,17179.682150093311,1,5.8208294615891276e-05
EESEISESSE,17060.663038142884,1,5.861436907605988e-05
TERNETESEA,17034.453395099401,1,5.8704554634414485e-05
ENEARESTTE,17034.453395099401,1,5.8704554634414485e-05
EESTOOTHEE,16804.61986036809,1,5.9507445470896592e-05
EESEHEATTO,16631.261360726548,1,6.0127730441505989e-05
HEESETOEAT,16631.261360726548,1,6.0127730441505989e-05
ETHEESENSE,16530.592432408215,1,6.0493899664448847e-05
ETESTNOTET,16199.746379061884,1,6.1729361472750988e-05
TTEETHEREA,16169.308152468529,1,6.1845565102136568e-05
EESEINTHEE,15916.86755539642,1,6.2826432180806968e-05
NTERTTETTE,15749.766032606149,1,6.3493006685289011e-05
EHERETOSEE,15716.537195277411,1,6.3627247374853368e-05
HEESETHETE,15691.029484859717,1,6.3730681340246065e-05
SENETTOSEE,15583.694154572431,1,6.4169637191358042e-05
ESENTTOSEE,15583.694154572431,1,6.4169637191358042e-05
EESEARETHE,15554.404933373349,1,6.4290469759753499e-05
EETSTREETS,15282.241749664467,1,6.5435426057303125e-05
ETTERTOEAT,15243.124812635258,1,6.5603346577014499e-05
ATISEEENTE,14850.363598309559,1,6.7338418576756709e-05
EETTHESEOT,14792.227874574006,1,6.7603068887200912e-05
ETSEETHEOT,14792.227874574006,1,6.7603068887200912e-05
EETSTREETI,14714.88798160737,1,6.7958383458299743e-05
ENTOTHETEE,14665.045833498483,1,6.8189353879533066e-05
ETOTHENETE,14665.045833498483,1,6.8189353879533066e-05
EESETOEATR,14663.432572020429,1,6.8196856028657216e-05
ETHEESTATE,14639.618260728257,1,6.8307792060573469e-05
EENETSEEOH,14107.353198445137,1,7.0885019034627739e-05
HEESEEATEN,13961.819908703852,1,7.1623900504302895e-05
TETTETTEDE,13568.535927281755,1,7.3699919089231791e-05
EESESTATEO,13276.225003453679,1,7.5322616160833356e-05
THESETTEET,13020.823394992447,1,7.6800058618764488e-05
REENETSEEO,12438.137185670314,1,8.0397891185191028e-05
ERTTETTETT,11934.011350953575,1,8.3794121740976557e-05
RTTETTETTE,11934.011350953575,1,8.3794121740976557e-05
TERTTETTET,11934.011350953575,1,8.3794121740976557e-05
EETATTHETE,10997.441830706666,1,9.093023772199782e-05
ETTEETHERE,10392.588156575901,1,9.6222421684943882e-05
ESETTEETHE,9409.4019651785038,1,0.00010627667982521238

